Guid,Title,OtherTitle,Color,ReleaseYear,Duration,Mode,Comment,Published,CreatedOn,CreatedBy,UpdatedOn,UpdatedBy
89f5c943-c8d2-4dce-838e-3f4c4e3a3916,Labyrinth,,C,1986,101,L,,True,,,,
8a0fc502-3793-4591-ba1b-49b8e47ff23d,Elle voit des nains partout...,She sees dwarves everywhere...,C,1995,90,L,,True,,,,
8a577c9a-471e-4b06-9dc4-24cd1984a613,Sandalyas ni Zafira,,C,1965,,L,"https://en.wikipedia.org/wiki/Cinderella#Works_based_on_the_Cinderella_story ",True,,,,
8a59ec8c-1d9f-4cf6-a205-f90623d245ae,Huff,,C,2013,92,L,,True,,,,
8a671f2d-c1c3-4137-9999-f257be71ab3d,Peter Pan è una ragazza,Peter Pan is a Girl,C,1996,,U,,True,,,,
8a7f89f1-71f0-44c0-adb3-c3bb22e9c320,As Mil e Uma Noites - Volume 3: O Encantado,O Encantado; Arabian Nights: Volume 3 - The Enchanted One,C,2015,125,L,"https://letterboxd.com/film/arabian-nights-volume-3-the-enchanted-one/
https://en.wikipedia.org/wiki/Arabian_Nights_(2015_film",True,,,,
8a91e51d-db36-4bd8-ab19-1bac71008c31,Serendipity,,C,2001,90,L,,True,,,,
8a9d76e6-a3f5-44a3-94ac-322cac8efc20,The Little Match Girl,,BW,1914,9,L,"https://www.youtube.com/watch?v=QjnomOm5pyo
https://letterboxd.com/film/the-little-match-girl-1914/",True,,,,
8a9db480-5244-4b6a-a92c-e5bd4daadd7d,Hard Candy,,C,2005,104,L,,True,,,,
8abac2cf-c50c-4d70-9342-649d668c480d,The Magical Legend of the Leprechauns,,C,1999,172,L,I'm not sure of the origin.,True,,,,
8abd045c-3fa3-44ad-98d4-02ac984babbd,Paying the Piper,Looney Tunes,C,1949,7,A,,True,,,,
8acba997-3d9c-45d8-bef3-11ecee62ac25,The Jabberwock,,C,2012,10,L,,True,,,,
8accb88b-7f43-4ac8-b692-4d021223c2aa,Wall Street,,C,1987,126,L,,True,,,,
8ace7dc9-aa5c-4fb4-b72b-81ff57f7d189,5th Ave Girl,Fifth Avenue Girl,BW,1939,83,L,,True,,,,
8ad12fdf-c4ad-4f7b-b198-23e0b426f4e2,La Lanterne Magique,"The Magic Lantern, The Trick Magic Lantern",BW,1903,3,L,,True,,,,
8ad93ecc-927b-4072-a816-fb36ae8cfd9d,Les deux fées,The Two Fairies,BW,1908,,U,"https://data-bnf-fr.translate.goog/fr/16468757/les_deux_fees___film/?_x_tr_sl=fr&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=nui,sc
",True,,,,
8afa579f-c4b5-4388-89d8-500232f5a050,Mother Goose Land,"Out of the Inkwell, Betty Boop",BW,1933,7,A,"Jack:  IMDB also says 1933
Questions: Wikipedia suggests this was released in 1933, not 1925. Change?",True,,,,
8afdcbf8-3969-4e17-a44b-54332e341efb,Moongirl,,C,2005,9,A,,True,,,,
8b048db1-0b3d-40ed-a7de-63ab2ca08ed5,Momo,,C,1986,101,L,,True,,,,
8b0d8ed2-8fa6-4710-aefa-02761cf122eb,Meseország,,BW,1922,,U,,True,,,,
8b177a2a-517a-4848-ad1d-d2aa5399e7ff,Snow White,Egy-Fr,C,2021,,L,"Egyptian filmmaker Abouelhassan took co-directorial credits on the 2020 portmanteau film Chronicles Of Her, which travelled the festival circuit last year. Her first feature revolves around a little person who goes online to find a partner but hides her dwarfism from her virtual suitors. She then finds herself caught between a tall man and another little person who is devoted to her but embodies everything she hates about herself. It is lead produced by Egyptian-US producer Miral El Fakharany under the banner of her company Plotheads and Cannes and Venice habitué regular Mohamed Hefzy of Cairo-based Film Clinic banner, with Daniel Ziskind taking an associate producer credit. 
https://www.screendaily.com/features/14-middle-eastern-and-north-african-films-to-tempt-festival-directors-in-2022/5166935.article 

https://www.ciff.org.eg/cfc-projects-42/",True,,,,
8b21f8a1-bb4b-4f9e-bfb5-c4f63880080d,Morozko,"Frosty, Father Frost, Jack Frost",C,1965,84,L,,True,,,,
8b2739f8-4a42-45a0-959f-847cd433a8a4,Au revoir Peter Pan,,C,2001,21,L,https://www.swissfilms.ch/en/film_search/filmdetails/-/id_film/5163522A795141829030F63EAF56E63E,True,,,,
8b44ec2d-5f3b-4171-a104-af8804173698,Ali Baba'nin çiftligi,Mühür Gözlüm,C,1979,54,L,,True,,,,
8b505abd-0d83-44a3-ad74-f68a301bc88b,Jack and the Dentist's Daughter,Jack & the Dentist's Daughter,C,1985,40,L,,True,,,,
8b5be996-4b86-4fe6-8d3f-15f2b0bd22d0,Las brujas de Zugarramurdi,Witching & Bitching,C,2013,110,L,,True,,,,
8b64cee9-b317-41b0-a1ad-0a080eca5e38,Sofia Coppola's The Little Mermaid,,C,2014,2,L,,True,,,,
8b708e1c-a659-4d1b-8230-808a0cfccf89,Cinderoncé,,C,2013,8,L,"https://www.youtube.com/watch?v=LU_U1RxL2-s

https://slate.com/culture/2013/08/cinderonce-video-todrick-halls-mashup-of-cinderella-and-beyonce-is-great-video.html
http://fairytalenewsblog.blogspot.com/2013/08/cinderonce-is-going-viral.html",True,,,,
8b800627-e5f2-4133-8697-fa8129f82a58,Drewniany jeździec,The Wooden Rider,C,1964,,A,https://www.filmweb.pl/film/Drewniany+jezdziec-1964-841062,True,,,,
8b9bc419-0e06-4fa9-8af5-8e6973a2f7bb,The Pied Piper,,C,1972,90,L,,True,,,,
8ba2a763-07c9-451c-9fb9-ba60e31498df,Tattercoats,,BW,1924,,A,,True,,,,
8bcfe5ee-e741-4949-9d12-6a5338a2f35a,Da yu hai tang,Big Fish & Begonia; Big Fish and Begonia,C,2016,100,A,,True,,,,
8bdf7aca-7fd3-4f0a-a6cc-2173ff662e88,Sketches of Scotland,,C,1949,9,A,I'm not sure of the origin.,True,,,,
8be852ad-e80a-4498-8c08-4f6662f5a4bd,Zaltvyksles,Fen-fires,C,1980,134,L,,True,,,,
8c053173-84c6-4490-b1ee-47ccf9ea92be,Tammy and the Millionaire,,C,1967,87,L,,True,,,,
8c15ea97-2bda-422a-8754-af2318df2775,Pied Piper Malone,,BW,1924,77,L,"I'm not sure of the mode.
AM: appears to be live, based on posters/images now on IMDb.",True,,,,
8c1a4a90-9e26-4462-beaa-add7addcab8d,Le sei mogli di Barbablù,"Le 6 mogli di Barbablù, Bluebeard's Six Wives",BW,1950,87,L,"https://letterboxd.com/film/le-sei-mogli-di-barbablu/
https://en.wikipedia.org/wiki/Bluebeard%27s_Six_Wives
",True,,,,
8c25d6e3-76b8-4e5e-ba09-8592e2f84c37,Triumf Pana Kleksa,Mr. Blot’s Triumph,C,2001,72,M,,True,,,,
8c286637-3f4e-4824-a980-da0243dc1865,Čarodějův učeň,"Der Zauberlehrling, The Sorcerer's Apprentice",C,1943,10,A,"Giesen, Rolf, and J.P. Storm. 2012. Animation Under the Swastika: A History of Trickfilm in Nazi Germany, 1933-1945. Jefferson, North Carolina: McFarland & Company, Inc.",True,,,,
8c2ae7a6-f8f5-474e-b3ae-666b7b5b7a7a,The New Adventures of Pinocchio,,C,1999,94,L,,True,,,,
8c2d4c9c-4c73-4d4c-87b3-48fb66d0f350,Dorothy in the Land of Oz,Thanksgiving in the Land of Oz,C,1980,25,A,,True,,,,
8c328b26-e121-4b61-8829-40f401f7a6c0,Some Call It Loving,Sleeping Beauty,C,1973,103,L,,True,,,,
8c42a6b9-284d-4084-9363-76f523325ba4,Kismet,,BW,1920,95,L,,True,,,,
8c4cb1ed-3cf3-4903-b326-66236c4894bd,Bayala: A Magical Adventure,The Fairy Princess & the Unicorn,C,2019,85,A,https://en.wikipedia.org/wiki/Bayala:_A_Magical_Adventure,True,,,,
8c4e6fc5-74d2-4c0b-b227-f19b07ad7fa4,Kismet,,C,1967,90,L,"IMDB indicates that the person listed as director in The Enchanted Screen (Luther Davis) was a writer, and that the film was directed by Bob Henry. Please confirm the identity of the director.",True,,,,
8c5085d9-4668-43d5-8565-c94c67c499ed,Cinderella,,C,2004,,L,,True,,,,
8c58e521-9f0d-45c4-933f-5e4dc2300989,Ali Baba & the Gold Raiders,,C,2002,52,A,,True,,,,
8c86bb46-5801-4e65-a263-c21bf85b8a19,Alice in Wonderland,Alice's Adventures in Wonderland,C,1903,8,L,,True,,,,
8c9a033c-61e6-430c-a04e-895552a103c4,Gegege no Kitarô,,BW,1968,46,A,"Based on Shigeru Mizuki's manga and anime franchise GeGeGe no Kitaro
Features the yokai, demons/supernatural beings in Japanese folklore",True,,,,
8ca45f23-3275-4ca7-948c-4cb27584ca4f,Prekrasnaya Lyukanida,"Beautiful Leukanida, Прекраѕная Люканіда",BW,1912,,A,,True,,,,
8cb24502-60f6-4c9d-a3a3-468a9bfb819f,Tatsu no ko Tarô,Taro the Dragon Boy,C,1979,75,A,"Taro The Dragon Boy
Added: Company - Toei Animation (IMDB)
	Tale Title - Tatsu no ko Taro (IMDB)
	IMDB - http://www.imdb.com/title/tt0061069/
Missing: Camera
Queries: Unable to confirm producer",True,,,,
8cc4941a-ca99-4932-8714-1e844de4a11a,The Magic Toyshop,,C,1987,107,L,,True,,,,
8cc9f588-6ddf-4be7-b81c-cabb578695d2,Keetje Tippel,Katie Tippel,C,1975,100,L,I'm not sure of the origin.,True,,,,
8cd5e727-37cb-49cf-9d95-6921b65c6070,The Magic Roundabout,Sprung! The Magic Roundabout,C,2005,78,A,,True,,,,
8cde8e40-9e0c-42a2-be60-7a17254205cb,Hoodwinked Too! Hood vs. Evil,Hoodwinked 2: Hood vs. Evil,C,2011,86,A,,True,,,,
8cf0fc26-d1c5-4afa-834f-94d04da752f8,Daddy Long Legs,,BW,1919,85,L,,True,,,,
8cf9d079-61df-488e-848e-c1e28a4ebd0d,Die Augen des Coppola,Der Sandmann,C,2004,9,U,,True,,,,
8cfaa655-a9b9-4d68-a459-30a4c5076d91,Working Girl,,C,1988,113,L,Vivian Labrie ids as ATU 313 in Undisciplined Women,True,,,,
8cfc86a9-6124-4bf4-b8b1-04257352c383,The Snow White,Tai Tang Klom,C,2010,80,L,"https://letterboxd.com/film/the-snow-white
http://thaifilmjournal.blogspot.com/2010/10/review-snow-white-tai-tang-klom.html
https://www.moviefone.com/movie/the-snow-white/bIlYhqRXJg0Rtj5fYGhN83/credits/ ",True,,,,
8d076635-805e-498c-b2f3-101e3c3fc9fc,Village of Idiots,,C,1999,13,A,Jewish folktale,True,,,,
8d1be19b-5884-42f5-82ac-287a7dda76d5,Anastasia,,C,1997,94,A,"https://family.20thcenturystudios.com/movies/anastasia
",True,,,,
8d2f4766-c2ec-42db-a63c-447c7cf19641,Little Red Riding Hood,,C,1995,49,A,,True,,,,
8d3b76a0-de2c-4ee7-816c-b4d8294b69ae,Alice Chops the Suey,"Alice Comedies, Alice in Cartoonland",BW,1925,7,M,,True,,,,
8d47b0ee-3c57-499e-af44-a03c8fbcc1d0,Córki dancingu,The Lure,C,2015,92,L,spotted by Danishka Esterhazy at Sundance,True,,,,
8d4a8db9-1ce9-4a6d-bbcf-a458186947a1,H.C. Andersens eventyrlige verden: Klodshans,H.C. Andersen: Clumsy Hans,C,2005,,A,,True,,,,
8d4db237-093d-4013-89a5-39754adb9376,The Wishing Hat,Fractured Fairy Tales,C,1963,4,A,I'm not sure of the origin.,True,,,,
8d53dbc1-a52f-4bf0-b459-761c8231e797,The Swan Princess: Kingdom of Music,,C,2019,82,A,,True,,,,
8d84d581-9e5b-4796-b3bc-766f1b33a558,The Golden Rooster,Stories from My Childhood,C,1998,22,A,,True,,,,
8d886dd0-55a0-46f3-8717-47eec09dcd99,The White Snake,,C,2009,15,A,,True,,,,
8d8e8feb-526e-4e47-a0e8-ff22b96d798f,Pinocchio e le sue avventure,,BW,1954,92,L,,True,,,,
8d9b3683-7a6b-4804-b6c1-d19a9169784c,Keloglan Karaprens'e Karsi,Keloglan vs. the Black Prince,C,2006,105,L,,True,,,,
8ddeaf4e-49ab-44f2-8983-afa5ea2d06dc,Rauða Hettan,,C,2013,12,L,"https://vimeo.com/61494513
https://letterboxd.com/film/raua-hettan/
https://www.themoviedb.org/movie/205346-rau-a-hettan",True,,,,
8de3d3d5-5723-45bb-88c8-400437355561,Gumiho,The Fox with Nine Tails,C,1994,115,L,,True,,,,
8deadea7-afa9-462d-9b01-8a96787cffd5,A Scrooge Meets Cinderella Story,,C,2009,16,L,,True,,,,
8df27c30-277b-4b28-9e5e-efbbbff03277,Turning Red,,C,2022,100,A,"Chinese mythology: https://www.fetechinoise.ca/blog/2022/turning-red-pixar-disney ",True,,,,
8e026d97-6d4d-4f69-9b6c-e0f6e2d37b56,Bluebeard's Brother,,BW,1932,6,A,,True,,,,
8e04d561-3e0c-4bd8-8b85-4c0c64bb6eb2,Die Gänsemagd,The Goose Girl,C,1957,78,L,,True,,,,
8e118918-28d4-4c5d-bc4f-b40c90213566,Vampariah,,C,2016,90,L,Aswang: https://en.wikipedia.org/wiki/Aswang,True,,,,
8e1d574c-e0bb-4c4a-8fbc-b39930df0df9,Der Meisterdieb,The Master Thief,C,2010,59,L,,True,,,,
8e21fc12-4e86-4c20-99b6-957643ca200a,Circle of Friends,,C,1995,103,L,,True,,,,
8e3531cf-3a0d-4f92-b51c-0ee00b707065,The Tale of the Goddess Mokosha,"Fairy Tale of Mokosha Goddess, Казка Про Богиню Мокошу",C,1995,9,A,"Wikipedia says it's based on works by Sergiy Plachinda
https://www.youtube.com/watch?v=uj0jqFp7gH8 ",True,,,,
8e3b6e84-b229-4975-9541-7ace879cdaa4,Art Carney Meets the Sorcerer's Apprentice,,C,1959,60,L,,True,,,,
8e57302c-278e-46db-ad8f-649007c3f33c,Peter Pan,,BW,1924,105,L,,True,,,,
8e5a8ae0-5e50-43f2-9263-b0b104cbff1e,A Gypsy Fiddler,,BW,1933,,A,"I'm not sure if this cartoon has an origin.
https://www.bcdb.com/cartoon/2432-Gypsy-Fiddler",True,,,,
8e610daf-d9ba-4ddd-bf7c-b11c0b26dabc,The Christmas Elves,,C,1995,48,A,,True,,,,
8e6a0544-4bc7-447e-81ad-960516d128aa,Shimcheong,,C,1937,,U,,True,,,,
8e6ec91e-4411-4197-8a49-9e8754d4b943,Rabbit Ears: King Midas and the Golden Touch,,C,1991,24,A,"Ancient Greek myth
http://www.rabbitears.com/products/34260-king-midas-and-the-golden-touch.html",True,,,,
8e75bb3c-468d-4fae-a654-4619513b6206,This Boy's Life,,C,1993,115,L,,True,,,,
8e7d282a-4f5c-4ed1-a84e-848bcc1c7c1d,Sweet Little Beet,Fractured Fairy Tales,C,1960,4,A,"From the synopsis provided on the BCDB page (linked), I'm guessing this is based on Cinderella and have listed it as such. Is this correct?",True,,,,
8e90758a-e001-4fec-af3a-6bf4194d710f,"His Majesty, the Scarecrow of Oz",The New Wizard of Oz,BW,1914,59,L,,True,,,,
8eac3bc1-74e8-4871-bfbd-f4dc5d16e5d5,The Princess and the Pea,,C,2001,,L,,True,,,,
8eb73e70-dcb6-4c19-b971-272bec875556,Le joueur de flûte,,C,2019,5,L,,True,,,,
8ebdcdae-50ca-4faf-b7f3-5d53933b8ef0,The Hunchback,O Corcunda,C,2016,29,L,https://letterboxd.com/film/the-hunchback-2016/,True,,,,
8ecb0323-47ec-45fa-b50c-99a986ab949f,Gul-e-Bakavali,,BW,1963,,L,,True,,,,
8ecb38d4-5628-4e80-8442-5aeaf7a14368,Little Audrey Riding Hood,,C,1955,7,A,,True,,,,
8ed23d1a-598b-440a-af84-2cea190557b0,Roald Dahl's Matilda the Musical,Matilda,C,2022,117,L,,True,,,,
8eda7152-89c8-43b1-a46d-26818aaa9106,La terza madre,Mother of Tears,C,2007,102,L,,True,,,,
8eddd207-39f8-4def-92bd-6c79a6eaecc9,King Zilch,,BW,1933,,A,"I was not able to come up with an origin for this film. There is a review by an iMDB user that alludes to some plot points, in case that is helpful in identifying it.",True,,,,
8edf3027-bd0a-464f-81ed-648c4039e44c,Robin Hood: Prince of Thieves,,C,1991,143,L,,True,,,,
8ef4ec25-e42a-4f13-bf04-35b9dbce7d7b,Krasa nenaglyadnaya,"Beloved Beauty, My Breathtaking Beauty",C,1959,45,A,"I'm not sure of the origin.
Russian folk tales (AM)",True,,,,
8f00d2e8-236f-43e0-9fa0-1f93d4194ea6,Aladdin and His Lump,Fractured Fairy Tales,C,1962,4,A,,True,,,,
8f1f4e1f-93bd-4f75-9c55-2ba30d399992,Alice in Underland,Alice’s Misfortunes In Underland,C,2014,13,L,"https://vimeo.com/285165682
https://nikkiscolt.com/alices-misfortunes-in-underland-through-the-looking-glass-short-film/ 
https://nikkiscolt.com/alices-misfortunes-in-underland-through-the-looking-glass-script/
https://www.indieshortsmag.com/reviews/2019/02/alices-misfortunes-in-underland-through-the-looking-glass-this-tale-is-as-urban-esque-as-it-can-get/",True,,,,
8f2378e5-e847-4124-8050-079a190ae8b3,Mulan,,C,1998,88,A,"I'm not sure how to classify the origin for this film, as it is based on a true-ish story. I've listed it as a legend for now.",True,,,,
8f27d7c2-55c0-460c-8f58-064eb0f036d4,Certoviny,Pure Devilry,C,2018,96,L,,True,,,,
8f48a26f-6b06-463c-9635-7cf7780a2e5d,The Myth of the Sampo - An Infinite Source of Fortune and Greed,,C,2019,5,A,"https://www.youtube.com/watch?v=71fLFOjruFc
https://en.wikipedia.org/wiki/Sampo_Lappelill",True,,,,
8f5324e1-f6b3-478a-8265-2bd402eb10a0,Lazzaro Felice,Happy as Lazzaro,C,2018,128,L,,True,,,,
8f58ea8d-2de1-4bc1-b0dc-bb1c12418e77,"Kyvadlo, jáma a nadeje","The Pendulum, the Pit and the Hope",BW,1984,15,A,,True,,,,
8f7750bf-7b26-48ae-949b-6b1ea42ff7df,Fishtales,,C,2007,94,L,,True,,,,
8f791bf9-27f7-476f-bf69-945a81eadcb4,The Butcher and the Wolf,,M,2008,4,M,,True,,,,
8f7b2e8a-468c-46cd-b54c-9477fb07a5e5,Nagagutsu sanjûshi,Three Musketeers in Boots,C,1972,53,A,,True,,,,
8f82d5f2-e36e-4d0c-868a-7c006dea22f1,Dorotka a jezibaba,Dorothy and the Witch,C,1975,9,A,http://www.kratkyfilm.eu/catalogue/html/indexa.htm,True,,,,
8f84f357-a416-4e0a-a08c-acb3f72f0352,Alibaba Aur 41 Chor,,C,2018,,A,,True,,,,
8f89b4b0-842a-4523-ab55-dbfb4a590a50,Blaubart,"Barbe bleue, Bluebeard",C,1951,95,L,"I'm unsure whether the director's listed name is a first name, last name, or a combination that has been hyphenated. For this entry I entered his whole name as a first name. Please confirm how his name should be entered.

The IMDb entry lists Erich Kröhnke, Hans Rehfisch, and Boris von Borresholm as the writers of the film's German version. Does this indicate the existence of a non-German version of the film?

Angela added some credits as listed on the IMDB page. ",True,,,,
8f91fe10-2098-4f39-aa6d-012468fbd86e,Automärchen,Motoring Tales,C,1983,98,L,,True,,,,
8f92c5d5-2a5c-48bf-88e3-24878e5de95b,"Tam, na nevedomykh dorozhkakh...",Along Unknown Paths,C,1983,69,L,"https://en.wikipedia.org/wiki/Along_Unknown_Paths
https://en.wikipedia.org/wiki/Koschei#Film_2",True,,,,
8f9a1965-463b-4097-9568-f7197536eb04,Der Wolf und die sieben jungen Geisslein,The Wolf and the Seven Little Goats/The Wolf and the Seven Little Kids,C,1939,,A,"Giesen, Rolf, and J.P. Storm. 2012. Animation Under the Swastika: A History of Trickfilm in Nazi Germany, 1933-1945. Jefferson, North Carolina: McFarland & Company, Inc.",True,,,,
8fa7a51d-398c-4b07-b28f-7f8524ee6e96,The Three Wishes,,BW,1954,10,A,,True,,,,
8fbbc4bf-5c8e-4cd2-99bd-f256adcc6ef0,The Trial of Red Riding Hood,,C,1992,,L,,True,,,,
8fbd24dc-6823-4c41-a36f-b8306b8fbf3b,Jack and the Beanstalk,,BW,1924,,A,,True,,,,
8fc038ab-a66c-4c45-9aef-1b745642c59c,Coming to America,,C,1988,116,L,,True,,,,
8fca628d-2afd-49e6-bdfc-11eb7d96b7b8,Ant-Man and the Wasp,,C,2018,118,L,"Ghost, one of the antagonists of the story has the ability to phase through walls. This frightens a Slavic character in the movie to assume that she is Baba Yaga. (from the Baba Yaga Wikipedia page: https://en.wikipedia.org/wiki/Baba_Yaga) ",True,,,,
8fd90e2c-5bfd-4a1f-976f-82af2f10cff6,The Woodcutter,,C,2019,3,L,,True,,,,
8fdc86da-c3d9-46f7-9acd-0f4b8a5602a0,H.C. Andersens eventyrlige verden: Rejsekammeraten,H.C. Andersen: The Traveling Companion,C,2005,,A,,True,,,,
8fe6b5b2-87f4-4214-93e7-7ea22d9ddb96,Vechir na Ivana Kupala,"The Eve of Ivan Kupalo, The Eve of Ivan Kupala",C,1968,71,L,"Based on ""St. John's Eve"": https://en.wikipedia.org/wiki/St._John%27s_Eve_(short_story)",True,,,,
8ff966dd-79d6-44a9-90d2-c9a9b59be20a,Hänsel und Gretel,Hansel and Gretel,C,2013,10,A,"https://vimeo.com/90732494

https://www.zlinfest.cz/en/film-detail?id=2882
https://www.filmportal.de/en/movie/hansel-gretel_",True,,,,
90016225-9ab6-4c73-a0f9-c2004ed83e6c,The Pied Piper of Guadalupe,Looney Tunes,C,1961,6,A,,True,,,,
9004c4e5-8195-429e-9768-f27914553ebd,Adam Green's Aladdin,,C,2016,82,L,,True,,,,
900710f1-df9a-4071-a02a-cebc9343ae30,Lisova pisnya,"Lesnaya pesnya, Song of the Forest, Лісова пісня, Lisova pisnya, Forest Song",C,1961,95,L,https://letterboxd.com/film/song-of-the-forest/,True,,,,
90083338-e230-4586-8775-b23b51d06b0a,Cinderella,,BW,1924,,A,,True,,,,
90104aea-9732-4d96-9417-ad91e6b957e4,Leptirica,The She-Butterfly,C,1973,63,L,"Slavic mythology: vampires, https://en.wikipedia.org/wiki/Sava_Savanovic
Based on the story After Ninety Years (1880) written by Serbian writer Milovan Glišic

https://en.wikipedia.org/wiki/Leptirica
https://letterboxd.com/film/the-she-butterfly/
",True,,,,
9018b93c-aefe-4ca0-828f-df78280aac6a,Descendants 2,,C,2017,111,L,,True,,,,
901b5f62-5fcb-42fc-8a39-70586a0f58d3,The Matrix,,C,1999,136,L,"Rieder, John.  2017. Science Fiction and the Mass Cultural Genre System. Middletown, CN: Wesleyan University Press.",True,,,,
9028c077-272b-4365-956d-6504cdf741e1,Der Sandmann,,C,1983,71,L,https://letterboxd.com/film/the-sandman-1983/,True,,,,
9035c177-5b9c-4941-a352-1bdabad02fe6,Le Havre,,C,2011,93,A,Sue Short's FTF book,True,,,,
90364e47-e724-423b-97b3-15812f41618f,Kumiho,Gumiho,C,2015,9,U,,True,,,,
904499db-2bb6-438b-9421-7cf6e3feb25a,Three Little Piggs,Fractured Fairy Tales,C,1961,4,A,,True,,,,
9063b493-8d10-4cab-8423-e27b18c10161,"Janghwa, Hongryeon","A Tale of Two Sisters, Changhwa Hongnyŏn, 장화홍련 ",C,2003,115,L,Remade as The Uninvited.,True,,,,
906b93aa-cb5a-4906-bd98-941a5b16c75e,Grający z talerza,The Plate Player,C,1995,107,L,,True,,,,
9071440b-518b-4d90-84fa-8c274607d025,Kdopak by se vlka bál,Who's Afraid of the Wolf,C,2008,90,L,,True,,,,
9074914c-e61e-40ba-b9fe-0d44f7cccc5a,La Belle au bois d'or,Beauty of the Golden Wood,C,2001,13,A,"https://en.unifrance.org/movie/23176/beauty-of-the-golden-wood
",True,,,,
90822ded-3af5-4a0b-961b-14f4c8b0b9d3,Pinocchio,,C,1968,90,L,,True,,,,
90824bf5-e25a-4be9-82ba-2a8989c8bf82,The Brave Little Tailor,Fractured Fairy Tales,C,1959,,A,,True,,,,
909f9273-db51-4989-b30d-6132ae1738d5,Kamar-al-Zaman,"Princess Budur, The Story of Qamar-e-Zaman",BW,1922,,U,"The information on the film's mode is not complete on IMDB.

https://www.bossprojectors.com/latest-update/princess-budur-a-k-a/4263 
https://www.moviebuff.com/princess-budur",True,,,,
90a48960-13e2-4ccc-8f15-1bab561057a0,Das Traumschiff,The Dream Ship,BW,1956,85,L,"I'm not sure of the origin.
https://translate.google.com/translate?hl=en&sl=de&u=https://www.defa-stiftung.de/filme/filme-suchen/das-traumschiff/&prev=search&pto=aue
https://www-filmportal-de.translate.goog/film/das-traumschiff_4fcfcd595f5044a7935152fc82ff0404?_x_tr_sl=de&_x_tr_tl=en&_x_tr_hl=en-GB&_x_tr_pto=ajax,se,elem,sc",True,,,,
90a809a1-1272-4e03-b2f3-f3513d462704,Joie de Vivre,La Joie de Vivre,BW,1934,9,A,I'm not sure of the origin.,True,,,,
90abcbd6-75c7-48ac-b642-7afb667f0904,Maska,,C,2010,23,A,,True,,,,
90abdc8d-9276-4125-8dd4-ff1bb128ef31,The Thirteenth Year,,C,1999,95,L,,True,,,,
90fa4073-8be0-465a-8417-96bf477cff21,Ang hiwaga ng ibong adarna,Ibong Adarna,C,1972,96,L,"https://en.wikipedia.org/wiki/Ibong_Adarna#Analysis
",True,,,,
90fd4092-f898-43c1-89e4-035cf7fcd42b,Tulip,,C,2021,9,A,"https://www.tulipanimation.com/ ",True,,,,
