PersonId,FirstName,LastName
1325,Yevgeniy,Tsyganov
1326,Juraj,Galvánek
1327,Keith,Griffiths
1328,Jaromír,Kallista
1329,Veronika,Zilková
1330,Jan,Hartl
1331,Kristina,Adamcová
1332,Hiroki,Doi
1333,Tomoko,Yamaguchi
1334,Yuria,Nara
1335,Noah Lindsey,Cyrus
1336,Tina,Fey
1337,Frankie,Jonas
1338,Philip,Øgaard
1339,Erik,Borge
1340,Ola,Solum
1341,Geir,Bøhren
1342,Bent,Åserud
1343,Marie,Bonnevie
1344,Jack,Fjeldstad
1345,Tobias,Hoesl
1346,James,Gelfand
1347,Peter,Svatek
1348,Claude,Scasso
1349,Daniel,Robichaud
1350,Louis,Duquet
1351,Sonja,Ball
1352,Whoopi,Goldberg
1353,Guillermo,Navarro
1354,Guillermo,del Toro
1355,Javier,Navarrete
1356,Álvaro,Augustín
1357,Alfonso,Cuarón
1358,Bertha,Navarro
1359,Frida,Torresblanco
1360,Ivana,Baquero
1361,Sergi,López
1362,Maribel,Verdú
1363,Doug,Jones
1364,Christopher,Doyle
1365,Neil,Jordan
1366,Kjartan,Sveinsson
1367,James,Flynn
1368,Colin,Farrell
1369,Alicja,Bachleda
1370,Anthony Dod,Mantle
1371,Simon,Beaufoy
1372,Danny,Boyle
1373,A.R.,Rahman
1374,Christian,Colson
1375,Dev,Patel
1376,Freida,Pinto
1377,Anil,Kapoor
1378,Denis,Lenoir
1379,Carla,Besnaïnou
1380,Julia,Artamonov
1381,Kérian,Mayan
1382,Mark,Irwin
1383,Chad,Gomez Creasey
1384,Joe,Nussbaum
1385,Deborah,Lurie
1386,James G.,Robinson
1387,Amanda,Bynes
1388,Sara,Paxton
1389,Matt,Long
1390,Toyomitsu,Nakajo
1391,Yoji,Enokido
1392,Kunihiko,Ikuhara
1393,Shinkichi,Mitsumune
1394,J.A.,Seazer
1395,Tomoji,Matsukura
1396,Atsushi,Moriyama
1397,Toshimichi,Ohtsuki
1398,Tomoko,Kawakami
1399,Yuriko,Fuchizaki
1400,Doug,Milsome
1401,Mark,Jones
1402,Joe,Ruby
1403,Charles,Bernstein
1404,Michael,Prescott
1405,Kim,Johnston Ulrich
1406,Max,Grodénchik
1407,Harry,Sparks
1408,Matthew,Stanley
1409,Angelika,Sparks
1410,Stefanie,Geils
1411,Phil,Gibson
1412,Rob,Hardy
1413,Julian,Jarrold
1414,Adrian,Johnston
1415,Wendy,Brazington
1416,Andrew,Eaton
1417,Anita,Overland
1418,Andrew,Garfield
1419,David,Morrissey
1420,Sean,Bean
1421,Anand,Tucker
1422,David,Higgs
1423,Barrington,Pheloung
1424,Mark,Addy
1425,Igor,Martinovic
1426,James,Marsh
1427,Dickon,Hinchcliffe
1428,Paddy,Considine
1429,Maxine,Peake
1430,Roberto,Benvenuti
1431,Sergio,Salvati
1432,Andrew K.,Benker
1433,Oliver,Hellman
1434,Giacomo,Cimini
1435,Alessandro,Molinari
1436,Roberto,D'Ettorre Piazzoli
1437,Kathleen,Archebald
1438,Susanna,Satta
1439,Michael Marius,Pessah
1440,David,Morwick
1441,Paul,Cristo
1442,Jason,Miller
1443,James,Shay
1444,Vigdis,Anholt
1445,George,Barnes
1446,Robert E.,Sherwood
1447,Joan,Harrison
1448,Alfred,Hitchcock
1449,Franz,Waxman
1450,David O.,Selznick
1451,Laurence,Olivier
1452,Joan,Fontaine
1453,Kira,Kelly
1454,Cory,Krueckeberg
1455,Tom,Gustafson
1456,Jessica,Fogle
1457,Tim,Sandusky
1458,Peter,Sterling
1459,Tanner,Cohen
1460,Wendy,Robie
1461,Andrew,Seah
1462,Selvam,Dass
1463,Merwyn Tong,Tzang
1464,Armen Rizal,Rahman
1465,Maria,Ng
1466,Johan,Ydstrand
1467,Jean,Penzer
1468,Patricia Louisianna,Knop
1469,Mataichirô,Yamamoto
1470,Catriona,MacColl
1471,Barry,Stokes
1472,Mieczyslaw,Jahoda
1473,Tadeusz,Kwiatkowski
1474,Wojciech,Has
1475,Krzysztof,Penderecki
1476,Zbigniew,Cybulski
1477,Iga,Cembrzynska
1478,Tristan,Oliver
1479,Chris,Butler
1480,Sam,Fell
1481,Jon,Brion
1482,Travis,Knight
1483,Arianne,Sutner
1484,Kodi,Smit-McPhee
1485,Tucker,Albrizzi
1486,Florian,Habicht
1487,Marc,Chesterman
1488,Christopher,Pryor
1489,Nicholas,Butler
1490,Teresa,Peters
1491,Michaela,Beck
1492,Veit,Helmer
1493,Lyudmila,Merdzhanska
1494,Emil,Hristow
1495,Goran,Bregovic
1496,Denis,Lavant
1497,Chulpan,Khamatova
1498,Alwin,Küchler
1499,Seth,Lochhead
1500,David,Farr
1501,Joe,Wright
1502,The Chemical Brothers,null
1503,Leslie,Holleran
1504,Marty,Adelstein
1505,Scott,Nemes
1506,Saoirse,Ronan
1507,Eric,Bana
1508,Cate,Blanchett
1509,Anne,Misawa
1510,So Yong,Kim
1511,Asobi,Seksu
1512,Brian,Rust Gray
1513,Ben,Howe
1514,Lars,Knudsen
1515,Jay,Van Hoy
1516,Hee Yeon,Kim
1517,Song Hee,Kim
1518,Mi Hyang,Kim
1519,Soo Ah,Lee
1520,Wes,Anderson
1521,Noah,Baumbach
1522,Scott,Rudin
1523,Jeremy,Dawson
1524,George,Clooney
1525,Meryl,Streep
1526,Jason,Schwartzman
1527,Adam,Silver
1528,David,Kaplan
1529,Paul,Cantelon
1530,Rocco,Caruso
1531,An,Nguyen
1532,Tsai,Chin
1533,Xavier,Pérez Grobet
1534,Nicole,Kassell
1535,Steven,Fechter
1536,Nathan,Larson
1537,Lee,Daniels
1538,Kevin,Bacon
1539,Kyra,Sedgwick
1540,Laura,Remacha
1541,Charles,Lambert
1542,Matthew,Read
1543,Will,Gould
1544,Basil,Moore-Asfouri
1545,James,Layton
1546,Lee,Williams
1547,W.W.,Young
1548,Viola,Savoy
1549,Herbert,Rice
1550,Charles,Levine
1551,John,Goodson
1552,Ashley Ayer,Miller
1553,Bud,Pollard
1554,William,David
1555,Hugo,Maienthal
1556,Ruth,Gilbert
1557,Ralph,Hertz
1558,Lillian,Ardell
1559,Mabel,Wright
1560,Tom,Corless
1561,Bert,Glennon
1562,Henry,Sharp
1563,Joseph L.,Mankiewicz
1564,William Cameron,Menzies
1565,Norman Z.,McLeod
1566,Dimitri,Tiomkin
1567,Louis D.,Lighton
1568,Richard,Arlen
1569,Charlotte,Henry
1570,Roscoe,Ates
1571,William,Austen
1572,Gary,Cooper
1573,George More,O'Ferrall
1574,Ursula,Hanray
1575,Walter,Tobias
1576,Earle,Grey
1577,Fred,O'Donovan
1578,Alban,Blakelock
1579,Gerald,Gibbs
1580,Claude,Renoir
1581,Henry,Myers
1582,Albert E.,Lewin
1583,Edward,Eliscu
1584,Dallas,Bower
1585,Sol,Kaplan
1586,Lou,Bunin
1587,Carol,Marsh
1588,Stephen,Murray
1589,Ernest,Milton
1590,Pamela,Brown
1591,Felix,Aylmer
1592,Winston,Hibler
1593,Bill,Peet
1594,Clyde,Geronimi
1595,Hamilton,Luske
1596,Oliver,Wallace
1597,Kathryn,Beaumont
1598,Ed,Wynn
1599,Richard,Haydn
1600,Sterling,Holloway
1601,Verna,Felton
1602,Maurice,Evans
1603,Florida,Friebus
1604,Eva,La Gallienne
1605,George,Schaefer
1606,Sarah,Churchill
1607,Gillian,Barber
1608,Tom,Bosley
1609,Marc,Breaux
1610,Robert,Casper
1611,Dick,Bush
1612,Jonathan,Miller
1613,Ravi,Shankar
1614,Anne-Marie,Mallik
1615,Freda,Dowie
1616,Jo,Maxwell Muller
1617,Wilfrid,Brambell
1618,Alan,Bennett
1619,Bill,Dana
1620,Alex,Lovy
1621,Charles,Strouse
1622,Joseph,Barbera
1623,William,Hanna
1624,Sammy,Davis Jr.
1625,Zsa Zsa,Gabor
1626,Howard,Morris
1627,Janet,Waldo
1628,Jerzy,Bialek
1629,Luigi,Bisioli
1630,Jacek,Bromski
1631,Jerzy,Gruza
1632,Judy,Raines
1633,Susannah,York
1634,Henri,Seroka
1635,Sophie,Barjac
1636,Jean-Pierre,Cassel
1637,Paul,Nicholas
1638,Fred J.,Koenekamp
1639,Paul,Zindel
1640,Harry,Harris
1641,Stephen,Deutsch
1642,Morton,Stevens
1643,Irwin,Allen
1644,Natalie,Gregory
1645,Sheila,Allen
1646,Sharee,Gregory
1647,Red,Buttons
1648,Sherman,Hemsley
1649,Barry,Letts
1650,Terrance,Dicks
1651,Kate,Dorning
1652,Mark,Bassenger
1653,Jonathan,Cecil
1654,Ysanne,Churchman
1655,Claire,Davenport
1656,Robert,Jacobs
1657,Paul,Leadon
1658,Mark,Isaacs
1659,Roz,Phillips
1660,Phillip,Hinton
1661,Paul,Johnstone
1662,Olivia,Martin
1663,Moya,O'Sullivan
1664,Keith,Scott
1665,Toshiyuki,Hiruma
1666,Takashi,Masunaga
1667,George Arthur,Bloom
1668,Andrew,Dimitroff
1669,Mark,Taylor
1670,Tony,Ali
1671,Nathan,Aswell
1672,Cheralynn,Bailey
1673,Kathleen,Barr
1674,Gary,Chalk
1675,Giles,Nuttgens
1676,Peter,Barnes
1677,Richard,Hartley
1678,Dyson,Lovell
1679,Robbie,Coltrane
1680,Ben,Kingsley
1681,Martin,Short
1682,Tina,Marjorino
1683,Venugopal,null
1684,K. Girish,Kumar
1685,Sibi,Malayil
1686,Vidyasagar,null
1687,Jayaram,null
1688,Sandhya,null
1689,Vineeth,null
1690,Laya,null
1691,Jagathi,Sreekumar
1692,Joe,Roth
1693,Jennifer,Todd
1694,Suzanne,Todd
1695,Richard,Zanuck
1696,Dariusz,Wolski
1697,Mia,Wasikowska
1698,Johnny,Depp
1699,Helena,Bonham Carter
1700,Richard D.,Zanuck
1701,Stephen,Fry
1702,Segundo,de Chomón
1703,Albert,Capellani
1704,Georges,Vinter
1705,Cal,Dalton
1706,Cal,Howard
1707,Dave,Monahan
1708,Harry,Warren
1709,Mel,Blanc
1710,Bernice,Hansen
1711,Cliff,Nazarro
1712,Leon,Schlesinger
1713,Jean,Image
1714,Vasili,Dultsev
1715,Lev,Rogosin
1716,Viktor,Vitkovich
1717,France,Image
1718,Grigori,Yagdfeld
1719,Fred,Freed
1720,Boris,Rytsarev
1721,Aleksei,Muravlyov
1722,Per Olaf,Csongova
1723,Boris,Bystrov
1724,Gaston,Guez
1725,Dodo,Chogovadze
1726,Henri,Virlojeux
1727,Andrey,Fayt
1728,Claire,Guibert
1729,Otar,Koberidze
1730,René,Hiéronimus
1731,Ekaterine,Verulashvili
1732,Fred,Pasquali
1733,Sidney A.,Franklin
1734,Chester M.,Franklin
1735,Bernard,McConville
1736,Frank B.,Good
1737,Francis,Carpenter
1738,Fred,Turner
1739,Virginia Lee,Corbin
1740,Alfred,Paget
1741,Violet,Radcliffe
1742,Alex,Thompson
1743,Terry,Jones
1744,Trevor,Jones
1745,Eric,Rattray
1746,David,Bowie
1747,Jennifer,Connelly
1748,Janusz,Kaminski
1749,Steven,Spielberg
1750,Bonnie,Curtis
1751,Kathleen,Kennedy
1752,Jude,Law
1753,Haley Joel,Osment
1754,Aiace,Parolin
1755,Corrado,Farina
1756,Piero,Umiliani
1757,Simone,Allouche
1758,Carroll,Baker
1759,George,Eastman
1760,Jeff,Jur
1761,Eleanor,Bergstein
1762,John,Morris
1763,Linda,Gottlieb
1764,Jennifer,Grey
1765,Patrick,Swayze
1766,Raymond B.,West
1767,Clyde,Tracy
1768,Betty,Burbridge
1769,Kenneth,Browne
1770,Christof,Schulz-Gellen
1771,Ted,Kornowicz
1772,Richard,Stauch
1773,K. Gordon,Murray
1774,Hubert,Schonger
1775,Werner,Krüger
1776,Liane,Croon
1777,David,Jonas
1778,Ted,Berman
1779,Richard,Rich
1780,Elmer,Bernstein
1781,Joe,Hale
1782,Grant,Bardsley
1783,Susan,Sheridan
1784,Otto,Meyer
1785,Gerhard,Huttula
1786,Norbert,Schultze
1787,Alfred,Förster
1788,Alexander,Engel
1789,Harry,Wüstenhagen
1790,Cordula,Trantow
1791,Christina,Ricci
1792,Erwin,Anders
1793,Walter,Dau
1794,Christoph,Engel
1795,Margot,Beichler
1796,Gudrun,Deubener
1797,Karl-Heinz,Rothin
1798,Karin,Lesch
1799,Reinhard,Michalke
1800,Hans-Dieter,Mäde
1801,Hans,Harnisch
1802,Gerlind,Ahnert
1803,Werner,Lierck
1804,Heinz,Scholz
1805,Günter,Hauk
1806,Siegfried,Hönicke
1807,Michel,Amathieu
1808,Leslie,Caveny
1809,Mark,Palansky
1810,Joby,Talbot
1811,Jennifer,Simpson
1812,Scott,Steindorff
1813,Ferdinand,Zecca
1814,Togo,Mizrahi
1815,Samia,Gamal
1816,Ismail,Yasseen
1817,Ali,Al-Kassar
1818,Leila,Fawzi
1819,Arthur,Lubin
1820,Edmund L.,Hartmann
1821,Leonard,Goldstein
1822,Maria,Montez
1823,Jon,Hall
1824,Herman,Stein
1825,Turhan,Bey
1826,Kurt,Neumann
1827,Andy,Devine
1828,Kurt,Katch
1829,Gerald Drayson,Adams
1830,Maury,Gertsman
1831,W. Howard,Greene
1832,George,Robinson
1833,Tony,Curtis
1834,Piper,Laurie
1835,Susan,Cabot
1836,Harold,Zweifer
1837,William,Reynolds
1838,Paul,Malvern
1839,Hugh,O'Brian
1840,Jacques,Becker
1841,Marc,Maurette
1842,Maurice,Griffe
1843,André,Tabet
1844,Fernandel,null
1845,Mario,Parapetti
1846,Dieter,Borsche
1847,Benito,Ilforte
1848,Henri,Vilbert
1849,Ambrogio,Molteni
1850,Emimmo,Salvi
1851,Édouard,Delmont
1852,Iloosh,Khoshabe
1853,Adry,De Carbuccia
1854,Bella,Cortez
1855,Roland,Girard
1856,Furio,Meniconi
1857,Amedeo,Trilli
1858,Paul,Misraki
1859,Yvonne,Sire
1860,Robert,Lefebvre
1861,Sergio,Tocci
1862,Italo,Fischetti
1863,Gordon,Mitchell
1864,Bruno,Piergentili
1865,Carla,Calò
1866,Adrian,Biddle
1867,William,Goldman
1868,Rob,Reiner
1869,Mark,Knopfler
1870,Andrew,Scheinman
1871,Mandy,Patinkin
1872,Cary,Elwes
1873,Robin,Wright
1874,Ernst,Lubitsch
1875,Friedrich,Freksa
1876,Hanns,Kräly
1877,Theodor,Sparkuhl
1878,Kurt,Waschneck
1879,Friedrich,Hollaender
1880,Victor,Hollaender
1881,Pola,Negri
1882,Paul,Wegener
1883,Jenny,Hasselqvist
1884,Aud,Egede-Nissen
1885,Viktor,Tourjansky
1886,Bartkevitch,null
1887,Eugénie,Boldireff
1888,Jules,de Spoly
1889,Nicolas,Koline
1890,Nathalie,Kovanko
1891,Lewis,Milestone
1892,Wallace,Smith
1893,Cyril,Gardner
1894,John W.,Considine Jr.
1895,Tony,Gaudio
1896,William,Boyd
1897,Mary,Astor
1898,Louis,Wolheim
1899,Ian,Keith
1900,Michael,Vavitch
1901,Aqila,Ratib
1902,John,Rawlins
1903,Michael,Hogan
1904,True,Boardman
1905,Walter,Wanger
1906,Milton R.,Krasner
1907,Sabu,null
1908,Leif,Erickson
1909,Billy,Gilbert
1910,Fernando,Cortés
1911,María Luisa,Algarra
1912,Josefina,Vicens
1913,Fernando,de Fuentes
1914,Gonzalo,Elvira
1915,Ramón,Pereda
1916,Manuel,Esperón
1917,Jack,Draper
1918,Germán,Valdés
1919,María Antonieta,Pons
1920,Mapita,Cortés
1921,Martha,Valdés
1922,Óscar,Pulido
1923,Hasan,al-Imam
1924,Farid,Shawqi
1925,Shadia,null
1926,Mahmoud,El-Meliguy
1927,Youssef,Chaban
1928,Mario,Bava
1929,Angelo Francesco,Lavagnino
1930,Donald,O'Connor
1931,Noëlle,Adam
1932,Vittorio,De Sica
1933,Aldo,Fabrizi
1934,Michèle,Mercier
1935,Masao,Kuroda
1936,Paul,Frees
1937,Frank,Gerstle
1938,Shari,Lewis
1939,Jay,North
1940,John,Stephenson
1941,Eiichi,Yamamoto
1942,Kazuo,Fukazawa
1943,Hiroyuki,Kumai
1944,Osamu,Tezuka
1945,Isao,Tomita
1946,Akira,Tsuchiya
1947,Hiroshi,Akutagawa
1948,Yukio,Aoshima
1949,Shûsaku,Endô
1950,Isao,Hashizume
1951,Kyôko,Kishida
1952,Jules,Bass
1953,Arthur,Rankin Jr.
1954,Maury,Laws
1955,Pier Paolo,Pasolini
1956,Dacia,Maraini
1957,Ninetto,Davoli
1958,Franco,Citti
1959,Franco,Merli
1960,Tessa,Bouché
1961,Ines,Pellegrini
1962,Alberto,Grimaldi
1963,Giuseppe,Ruzzolini
1964,Rüdiger,Meichsner
1965,Thilo,Pongratz
1966,Klaus,Lemke
1967,Michael,Fengler
1968,Hans,Kaden
1969,Willi,Segler
1970,Cleo,Kretschmer
1971,Wolfgang,Fierek
1972,Micha,Lampert
1973,Christine,Zierl
1974,Horatius,Häberle
1975,Kevin,Conner
1976,Kevin,Connor
1977,Brian,Hayles
1978,John,Dark
1979,Ken,Thorne
1980,Alan,Hume
1981,Christopher,Lee
1982,Milo,O'Shea
1983,Oliver,Tobias
1984,Emma,Samms
1985,Mickey,Rooney
1986,Philippe,de Broca
1987,Jérôme,Tonnerre
1988,André,Djaoui
1989,Sarim,Fassi
1990,Maurice,Illouz
1991,Jean,Tournier
1992,Catherine,Zeta-Jones
1993,Gérard,Jugnot
1994,Stéphane,Freiss
1995,Thierry,Lhermitte
1996,Vittorio,Gassman
1997,Nacer,Khémir
1998,Jamal Eddin,Bencheikh
1999,Jun,Falkenstein
2000,Joanna,Romersa
2001,Gordon,Kent
2002,Glenn,Leopold
2003,Steven,Bernstein
2004,Don,Messick
2005,Casey,Kasem
2006,Greg,Burson
2007,Allan,Melvin
2008,Jennifer,Hale
2009,Jean-François,Jung
2010,Hady,Zaccak
2011,Myrna,Maakaron
2012,Khaled,al-Sayyed
2013,Sofiane,Bealid
2014,Ziad,Saïde
2015,Joe,Kodeih
2016,Mike,Smith
2017,Mili,Avital
2018,Alan,Bates
2019,James,Frain
2020,Tchéky,Karyo
2021,Jason Scott,Lee
2022,Steve,Barron
2023,Richard,Harvey
2024,Remi,Adefarasin
2025,Martin,Berger
2026,Léon,Rains
2027,Louis J.,Gasnier
2028,Edward,Knoblock
2029,Charles E.,Whittaker
2030,Carl,Edouarde
2031,Joseph A.,Du Bray
2032,Glen,MacWilliams
2033,Otis,Skinner
2034,Rosemary,Theby
2035,Elinor,Fair
2036,Marguerite,Comont
2037,Nicholas,Dunaew
2038,John Francis,Dillon
2039,Howard,Estabrook
2040,Loretta,Young
2041,David,Manners
2042,Sidney,Blackmer
2043,Mary,Duncan
2044,Robert,North
2045,Leon,Rosebrook
2046,Edward,Ward
2047,John F.,Seitz
2048,William,Dieterle
2049,Karl,Etlinger
2050,Ulrich,Steindorff
2051,Gustav,Fröhlich
2052,Dita,Parlo
2053,Vladimir,Sokoloff
2054,Anton,Pointner
2055,Baburao,Patel
2056,John,Meehan
2057,Ronald,Colman
2058,Marlene,Dietrich
2059,James,Craig
2060,Edward,Arnold
2061,Hugh,Herbert
2062,Everett,Riskin
2063,Herbert,Stothart
2064,Charles,Rosher
2065,Vincente,Minnelli
2066,Stanley,Donen
2067,Charles,Lederer
2068,Luther,Davis
2069,Howard,Keel
2070,Ann,Blyth
2071,Dolores,Gray
2072,Vic,Damone
2073,Monty,Woolley
2074,André,Previn
2075,Conrad,Salinger
2076,Joseph,Ruttenberg
2077,José,Ferrer
2078,Anna Maria,Alberghetti
2079,George,Chakiris
2080,Barbara,Eden
2081,Norman,Rosemont
2082,J. Stuart,Blackton
2083,Tawfik,Filali
2084,Mohammed,Touri
2085,William,Humphrey
2086,Bechara,Wakim
2087,Charles,Kent
2088,Leila,Wehby
2089,Earle,Williams
2090,Madiha,Yousri
2091,Jean,Mauran
2092,J. J.,Madan
2093,Shah G.,Agha
2094,Wazir Mohammed,Khan
2095,Cho-cho,Lam
2096,Sultana,null
2097,Abdelhalim,Nasr
2098,Riad,Al Sunbati
2099,Ibrahim,Hammooda
2100,Reyad,El Kasabgy
2101,Abu Bakr,Ezzat
2102,Naglaa,Fathy
2103,Yvonne,De Carlo
2104,Brian,Donlevy
2105,Jean-Pierre,Aumont
2106,Eve,Arden
2107,Phillip,Reed
2108,Pierre,Gaspard-Huit
2109,Walter,Reisch
2110,Edward,Kaufman
2111,José,Gutiérrez Maesso
2112,Miklós,Rózsa
2113,Hal,Mohr
2114,William V.,Skall
2115,Marc-Gilbert,Sauvajon
2116,Anna,Karina
2117,Gérard,Barray
2118,Antonio,Vilar
2119,Giuliano,Gemma
2120,Michel,Safra
2121,Serge,Silberman
2122,André,Hossein
2123,André,Domage
2124,Christian,Matras
2125,Mustapha,Derkaoui
2126,Mohamed Abdelkrim,Derkaoui
2127,Meryem,Fakhreddine
2128,Mohamed,Khalfi
2129,Abdelwahab,Doukkali
2130,Fouiza,Aaoui
2131,Farid,Belkahia
2132,Rustom,Roslanov
2133,Jundi,Alexandron
2134,Wadi',Yusuf
2135,Ghada,Al-Shamaa
2136,Ghassan,Massoud
2137,Tamara,Ibrahim
2138,Abdel-Salam,Al-Delbi
2139,Mazhar,Al-Hakim
2140,Florence,Miailhe
2141,Marie,Desplechin
2142,Agathe,Chouchan
2143,Merzak,Allouache
2144,Samia,Haddadj
2145,Hiam,Abbass
2146,Hocine,Choutri
2147,Hadad,Berebouh
2148,Sonia,Mankai
2149,John,Twist
2150,Richard,Wallace
2151,Stephen,Ames
2152,Roy,Webb
2153,Douglas,Fairbanks Jr.
2154,Gilberto,Martínez Solares
2155,Maureen,O'Hara
2156,Juan,García
2157,Walter,Slezak
2158,Anthony,Quinn
2159,George,Tobias
2160,Marcelo,Chávez
2161,Famie,Kaufman
2162,Jacqueline,Evans
2163,Óscar J.,Brooks
2164,Felipe,Mier
2165,Rosalío,Ramírez
2166,Aleksandr,Ptushko
2167,Federico,Ruiz
2168,Konstantin,Isayev
2169,Sergei,Stolyarov
2170,Alla,Larionova
2171,Ninel,Myshkova
2172,B.,Surovtsev
2173,Mikhail,Troyanovsky
2174,Fyodor,Provorov
2175,Ted,Tetzlaff
2176,Jack,Pollexfen
2177,Aubrey,Wisberg
2178,William E.,Snyder
2179,Victor,Young
2180,Robert,Sparks
2181,Dale,Robertson
2182,Sally,Forrest
2183,Lili,St. Cyr
2184,Vincent,Price
2185,Mari,Blanchard
2186,Nanabhai,Bhatt
2187,Master,Bhagwan
2188,Kuldip,Kaur
2189,Prem,Nath
2190,Nishi,null
2191,Shammi,null
2192,Nathan,Juran
2193,Ken,Kolb
2194,Charles H.,Schneer
2195,Bernard,Herrmann
2196,Wilkie,Cooper
2197,Kerwin,Mathews
2198,Richard,Eyer
2199,Torin,Thatcher
2200,Alec,Mango
2201,Byron,Haskin
2202,Ian,McLellan Hunter
2203,Guy,Endore
2204,Frank,King
2205,Herman,King
2206,Michel,Michelet
2207,Günther,Senftleben
2208,Guy,Williams
2209,Heidi,Brühl
2210,Pedro,Armendáriz
2211,Abraham,Sofaer
2212,Bernie,Hamilton
2213,Prem Narayan,Arora
2214,Agha,null
2215,Sayeeda,Khan
2216,Pradeep,Kumar
2217,Minoo,Mumtaz
2218,Gordon,Hessler
2219,Brian,Clemens
2220,Ray,Harryhausen
2221,Ted,Moore
2222,John Phillip,Law
2223,Caroline,Munro
2224,Tom,Baker
2225,Douglas,Wilmer
2226,Martin,Shaw
2227,Gino,Santini
2228,Pietro,Francisci
2229,Alessandro,Alessandroni
2230,Angelo,Faccenna
2231,Robert,Malcolm
2232,Sonia,Wilson
2233,Luigi,Bonos
2234,Leo,Valeriano
2235,Spartaco,Conversi
2236,Sam,Wanamaker
2237,Beverley,Cross
2238,Roy,Budd
2239,Patrick,Wayne
2240,Taryn,Power
2241,Margaret,Whiting
2242,Jane,Seymour
2243,Patrick,Troughton
2244,Blasco,Giurato
2245,Tito,Carpi
2246,Enzo G.,Castellari
2247,Ian,Danby
2248,Dov,Seltzer
2249,Yoram,Globus
2250,Menahem,Golan
2251,Lou,Ferrigno
2252,John,Steiner
2253,Roland,Wybenga
2254,Ennio,Girolami
2255,Hal,Yamanouchi
2256,Patrick,Gilmore
2257,Tim,Johnson
2258,John,Logan
2259,Mireille,Soria
2260,Brad,Pitt
2261,Michelle,Pfeiffer
2262,Joseph,Fiennes
2263,Dennis,Haysbert
2264,Raoul,Walsh
2265,Lotta,Woods
2266,Achmed,Abdullah
2267,Douglas,Fairbanks
2268,Mortimer,Wilson
2269,Arthur,Edeson
2270,Snitz,Edwards
2271,Charles,Belcher
2272,Julanne,Johnston
2273,Sôjin,Kamiyama
2274,Georges,Périnal
2275,Miles,Malleson
2276,Ludwig,Berger
2277,Michael,Powell
2278,Tim,Whelan
2279,Alexander,Korda
2280,Conrad,Veidt
2281,June,Duprez
2282,John,Justin
2283,Rex,Ingram
2284,Paolo,Campani
2285,Russell,Metty
2286,Robert Hardy,Andrews
2287,Charles,Lamont
2288,Robert,Arthur
2289,Paul,Hubschmid
2290,John,Sutton
2291,Jeff,Corey
2292,Willy,Winterstein
2293,Michael,Jary
2294,Lotar,Olias
2295,Carl,Lamac
2296,Gustav,Kampendonk
2297,Fritz,Kirchhoff
2298,Sonja,Ziemann
2299,Rudolf,Prack
2300,Paul,Kemp
2301,Theo,Lingen
2302,Fita,Benkhoff
2303,Ellis W.,Carter
2304,Robert E.,Kent
2305,Will,Jason
2306,John,Leipold
2307,Sam,Katzman
2308,Paul,Henreid
2309,Jeff,Donnell
2310,Lon,Chaney Jr.
2311,Elena,Verdugo
2312,Henry,Freulich
2313,Larry,Rhine
2314,Richard,Quine
2315,Patricia,Medina
2316,Charles,Lung
2317,Laurette,Luez
2318,Husayn,Fawzi
2319,Bruno,Vailati
2320,Filippo,Sanjust
2321,Augusto,Frassinetti
2322,Carlo,Rustichelli
2323,Tonino Delli,Colli
2324,Steve,Reeves
2325,Giorgia,Moll
2326,Edy,Vessel
2327,Arturo,Dominici
2328,Daniele,Vargas
2329,Alain,Levent
2330,Rémo,Forlani
2331,Juan,Marce
2332,Maurice,Ronet
2333,Arthur,Davis
2334,Federico,Martínez Tudó
2335,Gerry,Chiniquy
2336,John W.,Dunn
2337,José,Nieto
2338,Enrique,Herreros
2339,Luis,Ciges
2340,Colin,Campbell
2341,Kathlyn,Williams
2342,Wheeler,Oakman
2343,Guy,Oliver
2344,Eugenie,Besserer
2345,Frank,Clark
2346,Diane,Nerwen
2347,Charlton,Heston
2348,Van Dyke,Brooke
2349,William Addison,Lathrop
2350,Leah,Baird
2351,Templar,Saxe
2352,Edward,Elkas
2353,Emanuel A.,Turner
2354,Renato,Bini
2355,Luciano,Doria
2356,Baldassarre,Negroni
2357,Goffredo,D'Andrea
2358,Andrea,Habay
2359,Hesperia,null
2360,Elsa,Lazzerini
2361,George,Melford
2362,Edith Maude,Hull
2363,Monte M.,Katterjohn
2364,Roger,Bellon
2365,William,Marshall
2366,Frances,Marion
2367,Rudolph,Valentino
2368,Agnes,Ayres
2369,Fred,De Gresac
2370,Ruth,Miller
2371,George,Fitzmaurice
2372,George,Waggner
2373,Frank,Butler
2374,Artur,Guttmann
2375,Vilma,Bánky
2376,Larry,Ceballos
2377,George,Fawcett
2378,Will,Cowan
2379,Montagu,Love
2380,Karl,Dane
2381,Fuzzy,Knight
2382,Gertrude,Niesen
2383,Ahmed,Adley
2384,Giulio,De Luca
2385,Umberto,Lanzano
2386,Abu Seoud,El-Ibiary
2387,Henry,Barakat
2388,Farid Al,Atrache
2389,Joseph,Badrous
2390,Ahmed,Ramzy
2391,Mahmoun,Shanawy
2392,Lola,Sedki
2393,Abdel Salam Al,Nabulsy
2394,Edward,Bernds
2395,Edward,Bernds
2396,Cesare,Pelizzari
2397,Elwood,Ullman
2398,Lucio,De Caro
2399,Nina,Maguire
2400,Marlin,Skiles
2401,Harry,Neumann
